time,artifact_role,L2_3100.out_omega_axle,L2_3100.out_omega_gearbox,L2_3100.out_omega_shaft,L2_3100.out_omega_wheel,L2_3500.out_T_shaft,L2_3500.out_omega_shaft,L2_3600.out_motor_speed,L2_4100.out_U_ac_rms,L2_4100.out_f_ac,L2_4100.out_pantograph_state,L2_4200.out_I_ac_rms,L2_4200.out_U_ac_rms,L2_4200.out_f_ac,L2_4200.out_hv_breaker_command,L2_4200.out_hv_breaker_state,L2_4200.out_hv_system_fault,L2_4200.out_line_current,L2_4200.out_line_voltage,L2_4200.out_pantograph_command,L2_4500.out_I_ac_rms,L2_4500.out_U_sec_rms,L2_4500.out_f_sec,L2_4500.out_hv_system_fault,L2_5100.out_I_sec_rms,L2_5100.out_U_motor_ll_rms,L2_5100.out_brake_resistor_dissipated_power,L2_5100.out_dc_link_current,L2_5100.out_dc_link_voltage,L2_5100.out_f_motor_e,L2_5100.out_grid_acceptable_regenerative_power,L2_5100.out_grid_returned_power,L2_5100.out_regenerative_power_actual,L2_5100.out_traction_converter_fault,L2_5300.out_I_motor_rms,L2_5300.out_T_shaft,L2_5300.out_motor_phase_voltage,L2_5300.out_motor_speed,L2_5300.out_motor_torque_actual,L2_5300.out_omega_motor,L2_7100.out_main_reservoir_pressure,L2_7200.out_T_brake,L2_7200.out_brake_availability,L2_7200.out_brake_cylinder_pressure,L2_7200.out_dynamic_brake_force_request,L2_8100.out_achieved_dynamic_brake_force,L2_8100.out_available_dynamic_brake_force,L2_8100.out_brake_cylinder_pressure,L2_8100.out_brake_safety_loop_state,L2_8100.out_dcdc_enable_command,L2_8100.out_dynamic_brake_availability,L2_8100.out_emergency_brake_request,L2_8100.out_ess_contactor_command,L2_8100.out_ess_fault_reset_command,L2_8100.out_ess_power_request,L2_8100.out_ess_precharge_command,L2_8100.out_hv_safety_loop_state,L2_8100.out_main_reservoir_pressure,L2_8100.out_motor_torque_request,L2_8100.out_safety_brake_request,L2_8100.out_sanding_request,L2_8100.out_service_brake_request,L2_D100.out_emergency_brake_request,L2_D100.out_service_brake_request,L2_D100.out_traction_command,L2_D100.out_train_direction_command,L2_E100.out_external_safety_system_state,L2_E100.out_safety_brake_request,L2_X100.out_dcdc_actual_power,L2_X100.out_ess_absorbed_power,L2_X100.out_ess_availability,L2_X100.out_ess_available_charge_power,L2_X100.out_ess_available_discharge_power,L2_X100.out_ess_fault,L2_X100.out_super_cap_soc
1.55,diagnostic,0.10023755781469103,0.10023755781469103,0.10023755781469103,0.10023755781469103,9786.238698165025,0.48970638152847645,0.1307279628262911,24995.398701756705,50.0,1,10.598875804514055,24995.004420697052,50.0,1,1,0,10.598875804514055,24995.004420697052,1,9.769513910318993,1499.6744937316232,50.0,0,145.6503395732874,277.9345458726203,0.0,0.28993372474758394,1619.6123950557765,34.741818234077535,0.0,0.0,0.0,0,1.4777560378195511,1743.6983895360383,154.74935026393305,0.369836115217676,1743.6983895360383,0.369836115217676,900000.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0.0,0,1,900000.0,2250.0,0,0,0.0,0,0.0,0.5166666666666667,1,1,0,0.0,0.0,1,600000.0,400000.0,0,0.35
1.6,diagnostic,0.12325486081964301,0.12325486081964301,0.12325486081964301,0.12325486081964301,10378.4928145185,0.6214728584510844,0.2004888191495355,24995.760449678193,50.0,1,9.769513910318993,24995.398701756705,50.0,1,1,0,9.769513910318993,24995.398701756705,1,9.009299355048705,1499.700265241823,50.0,0,134.3906637468844,287.89156746631073,0.0,0.4282008742282585,1634.854872918284,35.98644593328884,0.0,0.0,0.0,0,1.988636023440092,1837.5981733097053,160.4655848766537,0.48970638152847645,1837.5981733097053,0.48970638152847645,900000.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0.0,0,1,900000.0,2325.0000000000005,0,0,0.0,0,0.0,0.5333333333333333,1,1,0,0.0,0.0,1,600000.0,400000.0,0,0.35
1.65,diagnostic,0.14791730137208284,0.14791730137208284,0.14791730137208284,0.14791730137208284,10937.384327539366,0.7641801370817867,0.28486931648302255,24996.09219443587,50.0,1,9.009299355048705,24995.760449678193,50.0,1,1,0,9.009299355048705,24995.760449678193,1,8.312824561662952,1499.7239221054022,50.0,0,124.08100737740536,297.8987347417391,0.0,0.5924863106494063,1648.7471741958793,37.237341842717385,0.0,0.0,0.0,0,2.5551744065192445,1927.1512789169099,166.2142739740978,0.6214728584510844,1927.1512789169099,0.6214728584510844,900000.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0.0,0,1,900000.0,2400.0,0,0,0.0,0,0.0,0.55,1,1,0,0.0,0.0,1,600000.0,400000.0,0,0.35
1.7,diagnostic,0.17413220195620008,0.17413220195620008,0.17413220195620008,0.17413220195620008,11470.404412113447,0.9170872685069136,0.3830748820159491,24996.39628025798,50.0,1,8.312824561662952,24996.09219443587,50.0,1,1,0,8.312824561662952,24996.09219443587,1,7.675113858396208,1499.7456269806914,50.0,0,114.6474872753983,307.9513421945176,0.0,0.7825366441073053,1661.4197208746134,38.4939177743147,0.0,0.0,0.0,0,3.1721547751198296,2013.3337030826572,171.991914694392,0.7641801370817867,2013.3337030826572,0.7641801370817867,900000.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0.0,0,1,900000.0,2475.0,0,0,0.0,0,0.0,0.5666666666666667,1,1,0,0.0,0.0,1,600000.0,400000.0,0,0.35
1.75,diagnostic,0.2018276934026138,0.2018276934026138,0.2018276934026138,0.2018276934026138,11983.362200747975,1.0796196521284405,0.494264018299197,24996.674870175335,50.0,1,7.675113858396208,24996.39628025798,50.0,1,1,0,7.675113858396208,24996.39628025798,1,7.0915971510555655,1499.7655316661521,50.0,0,106.02235362563,318.04574043145374,0.0,0.9983082238823656,1672.9884039078856,39.75571755393172,0.0,0.0,0.0,0,3.8354672354677257,2096.9022948929382,177.79579031331133,0.9170872685069136,2096.9022948929382,0.9170872685069136,900000.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0.0,0,1,900000.0,2550.0,0,0,0.0,0,0.0,0.5833333333333334,1,1,0,0.0,0.0,1,600000.0,400000.0,0,0.35
1.8,diagnostic,0.23094804253853188,0.23094804253853188,0.23094804253853188,0.23094804253853188,12480.762459202768,1.2513316990962056,0.6176245633616099,24996.929954456642,50.0,1,7.0915971510555655,24996.674870175335,50.0,1,1,0,7.0915971510555655,24996.674870175335,1,6.558083729420412,1499.7837768154789,50.0,0,98.14349946260874,328.179099236175,0.0,1.2399587024793477,1683.5565513739366,41.02238740452187,0.0,0.0,0.0,0,4.541916121812225,2178.443961973619,183.62379385271367,1.0796196521284405,2178.443961973619,1.0796196521284405,900000.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0.0,0,1,900000.0,2625.0,0,0,0.0,0,0.0,0.6,1,1,0,0.0,0.0,1,600000.0,400000.0,0,0.35
1.85,diagnostic,0.2614500289345663,0.2614500289345663,0.2614500289345663,0.2614500289345663,12966.098461666981,1.4318778637388976,0.7524136648086948,24997.163361139577,50.0,1,6.558083729420412,24996.929954456642,50.0,1,1,0,6.558083729420412,24996.929954456642,1,6.070731925522191,1499.8004922105201,50.0,0,90.95400921590584,338.3492237960697,0.0,1.5078242912955786,1693.2165671354298,42.29365297450871,0.0,0.0,0.0,0,5.2890365852778265,2258.4138284408727,189.47429128641454,1.2513316990962056,2258.4138284408727,1.2513316990962056,900000.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0.0,0,1,900000.0,2700.0,0,0,0.0,0,0.0,0.6166666666666667,1,1,0,0.0,0.0,1,600000.0,400000.0,0,0.35
1.9,diagnostic,0.2933001351917494,0.2933001351917494,0.2933001351917494,0.2933001351917494,13442.079106880074,1.6209901793943111,0.8979751981939554,24997.37676650823,50.0,1,6.070731925522191,24997.163361139577,50.0,1,1,0,6.070731925522191,24997.163361139577,1,5.626021188612732,1499.8157972673985,50.0,0,84.40173420541157,348.55441208710374,0.0,1.802392593792346,1702.0513065237321,43.56930151088797,0.0,0.0,0.0,0,6.074935219115771,2337.1648253096564,195.34601543876178,1.4318778637388976,2337.1648253096564,1.4318778637388976,900000.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0.0,0,1,900000.0,2775.0,0,0,0.0,0,0.0,0.6333333333333334,1,1,0,0.0,0.0,1,600000.0,400000.0,0,0.35
1.95,diagnostic,0.32647236810507596,0.32647236810507596,0.32647236810507596,0.32647236810507596,13910.805040243074,1.8184608381888463,1.0537436517961252,24997.571707229792,50.0,1,5.626021188612732,24997.37676650823,50.0,1,1,0,5.626021188612732,24997.37676650823,1,5.22072582713886,1499.8298016683746,50.0,0,78.43889832746316,358.7933442220375,0.0,2.1242759434362237,1710.1352399813422,44.849168027754686,0.0,0.0,0.0,0,6.898158561571905,2414.970636834122,201.2379836457211,1.6209901793943111,2414.970636834122,1.6209901793943111,900000.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0.0,0,1,900000.0,2850.0000000000005,0,0,0.0,0,0.0,0.65,1,1,0,0.0,0.0,1,600000.0,400000.0,0,0.35
2.0,diagnostic,0.36094656905387973,0.36094656905387973,0.36094656905387973,0.36094656905387973,14373.905230436694,2.024128682251471,1.2192403239750957,24997.749591524556,50.0,1,5.22072582713886,24997.571707229792,50.0,1,1,0,5.22072582713886,24997.571707229792,1,4.851890618193598,1499.8426059904937,50.0,0,73.02173450644408,369.064996643618,0.0,2.474187456792963,1717.5354441230265,46.13312458045225,0.0,0.0,0.0,0,7.757588013444309,2492.0434945009274,207.14943387003942,1.8184608381888463,2492.0434945009274,1.8184608381888463,900000.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0.0,0,1,900000.0,2925.0,0,0,0.0,0,0.0,0.6666666666666666,1,1,0,0.0,0.0,1,600000.0,400000.0,0,0.35
2.05,diagnostic,0.3967071037707395,0.3967071037707395,0.3967071037707395,0.3967071037707395,14832.64287926952,2.2378687281340546,1.3940655475399626,24997.911709669144,50.0,1,4.851890618193598,24997.749591524556,50.0,1,1,0,4.851890618193598,24997.749591524556,1,4.5168083199862314,1499.8543024337876,50.0,0,68.11015089357798,379.36857558423793,0.0,2.8529205486302858,1724.3124511085043,47.42107194802974,0.0,0.0,0.0,0,8.652357645292398,2568.5479755774454,213.07977516066117,2.024128682251471,2568.5479755774454,2.024128682251471,900000.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0.0,0,1,900000.0,3000.0,0,0,0.0,0,0.0,0.6833333333333332,1,1,0,0.0,0.0,1,600000.0,400000.0,0,0.35
2.1,diagnostic,0.43374184630367846,0.43374184630367846,0.43374184630367846,0.43374184630367846,15287.997550636956,2.4595840433785847,1.57788924144412,24998.059243752723,50.0,1,4.5168083199862314,24997.911709669144,50.0,1,1,0,4.5168083199862314,24997.911709669144,1,4.21299902434503,1499.8649754914734,50.0,0,63.66742522446127,389.7034654661746,0.0,3.2613319308765845,1730.5209807703977,48.71293318327182,0.0,0.0,0.0,0,9.58179087740312,2644.6117033474397,219.02854923564468,2.2378687281340546,2644.6117033474397,2.2378687281340546,900000.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0.0,0,1,900000.0,3074.9999999999995,0,0,0.0,0,0.0,0.7000000000000001,1,1,0,0.0,0.0,1,600000.0,400000.0,0,0.35
2.15,diagnostic,0.4720413911138206,0.4720413911138206,0.4720413911138206,0.4720413911138206,15740.72885832396,2.6891994470828067,1.7704411627684218,24998.193276672006,50.0,1,4.21299902434503,24998.059243752723,50.0,1,1,0,4.21299902434503,24998.059243752723,1,3.9381912509976043,1499.8747025801486,50.0,0,59.65992517890169,400.0691888878219,0.0,3.7003277839654776,1736.210574992661,50.00864861097774,0.0,0.0,0.0,0,10.545352244276474,2720.333644725913,224.99540069102594,2.4595840433785847,2720.333644725913,2.4595840433785847,900000.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0.0,0,1,900000.0,3150.0000000000005,0,0,0.0,0,0.0,0.7166666666666667,1,1,0,0.0,0.0,1,600000.0,400000.0,0,0.35
2.2,diagnostic,0.5115984420832173,0.5115984420832173,0.5115984420832173,0.5115984420832173,16191.425853408635,2.9266566249056876,1.9715016326838946,24998.31480039026,50.0,1,3.9381912509976043,24998.193276672006,50.0,1,1,0,3.9381912509976043,24998.193276672006,1,3.6903046502413415,1499.8835546251632,50.0,0,56.05685266409688,410.465375594464,0.0,4.17085266505407,1741.426150034027,51.308171949308,0.0,0.0,0.0,0,11.542610966662403,2795.7905447352414,230.9800538988592,2.6891994470828067,2795.7905447352414,2.6891994470828067,900000.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0.0,0,1,900000.0,3225.0,0,0,0.0,0,0.0,0.7333333333333334,1,1,0,0.0,0.0,1,600000.0,400000.0,0,0.35
2.25,diagnostic,0.5524073387096271,0.5524073387096271,0.5524073387096271,0.5524073387096271,16640.545322264155,3.171910340915947,2.1808931302679517,24998.4247234996,50.0,1,3.6903046502413415,24998.31480039026,50.0,1,1,0,3.6903046502413415,24998.31480039026,1,3.4674341854080546,1499.8915966003203,50.0,0,52.830009970429394,420.89173841620726,0.0,4.673880700701263,1746.208479530239,52.61146730202591,0.0,0.0,0.0,0,12.573213630469166,2871.0419161900313,236.98229509248463,2.9266566249056876,2871.0419161900313,2.9266566249056876,900000.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0.0,0,1,900000.0,3300.0000000000005,0,0,0.0,0,0.0,0.75,1,1,0,0.0,0.0,1,600000.0,400000.0,0,0.35
2.3,diagnostic,0.594463688684442,0.594463688684442,0.594463688684442,0.594463688684442,17088.441485163064,3.4249254999996883,2.3984729136430762,24998.523878139902,50.0,1,3.4674341854080546,24998.4247234996,50.0,1,1,0,3.4674341854080546,24998.4247234996,1,3.267835668273983,1499.8988880234156,50.0,0,49.953585869757276,431.34805460867693,0.0,5.210408645373335,1750.5946185840496,53.91850682608462,0.0,0.0,0.0,0,13.636863813279819,2946.133909002779,243.00195847428682,3.171910340915947,2946.133909002779,3.171910340915947,900000.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0.0,0,1,900000.0,3375.0,0,0,0.0,0,0.0,0.7666666666666667,1,1,0,0.0,0.0,1,600000.0,400000.0,0,0.35
2.35,diagnostic,0.6377640829666056,0.6377640829666056,0.6377640829666056,0.6377640829666056,17535.389026384542,3.6856748698435404,2.6241266887209123,24998.61302632584,50.0,1,3.267835668273983,24998.523878139902,50.0,1,1,0,3.267835668273983,24998.523878139902,1,3.089912528026223,1499.905483409976,50.0,0,47.40395987417363,441.83415138334317,0.0,5.781450441118337,1754.6182775114094,55.229268922917896,0.0,0.0,0.0,0,14.73330696691981,3021.102310679227,249.03891544274103,3.4249254999996883,3021.102310679227,3.4249254999996883,900000.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0.0,0,1,900000.0,3450.0000000000005,0,0,0.0,0,0.0,0.7833333333333333,1,1,0,0.0,0.0,1,600000.0,400000.0,0,0.35
2.4,diagnostic,0.6823058748289706,0.6823058748289706,0.6823058748289706,0.6823058748289706,17981.600953162757,3.9541373143929546,2.8577632680626395,24998.69286573269,50.0,1,3.089912528026223,24998.61302632584,50.0,1,1,0,3.089912528026223,24998.61302632584,1,2.9322037035571316,1499.9114326883941,50.0,0,45.15952302750559,452.3498946867456,0.0,6.3880329720983156,1758.3101523437379,56.5437368358432,0.0,0.0,0.0,0,15.862319249888268,3095.9748730852866,255.09306623834306,3.6856748698435404,3095.9748730852866,3.6856748698435404,900000.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0.0,0,1,900000.0,3525.0,0,0,0.0,0,0.0,0.7999999999999999,1,1,0,0.0,0.0,1,600000.0,400000.0,0,0.35
2.45,diagnostic,0.7280870085127983,0.7280870085127983,0.7280870085127983,0.7280870085127983,18427.242444603628,4.230296423939619,3.0993101234189,24998.764034988788,50.0,1,2.9322037035571316,24998.69286573269,50.0,1,1,0,2.9322037035571316,24998.69286573269,1,2.7933725584024076,1499.9167815795502,50.0,0,43.20051375236045,462.89518049910913,0.0,7.031192762712606,1761.6982180059335,57.86189756238864,0.0,0.0,0.0,0,17.023699311703705,3170.773116763873,261.16433346529146,3.9541373143929546,3170.773116763873,3.9541373143929546,900000.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0.0,0,1,900000.0,3599.9999999999995,0,0,0.0,0,0.0,0.8166666666666668,1,1,0,0.0,0.0,1,600000.0,400000.0,0,0.35
2.5,diagnostic,0.775105886351444,0.775105886351444,0.775105886351444,0.775105886351444,18872.44159097857,4.514139452779349,3.3487097204394667,24998.827118518577,50.0,1,2.7933725584024076,24998.764034988788,50.0,1,1,0,2.7933725584024076,24998.764034988788,1,2.6721967269501308,1499.9215719439612,50.0,0,41.508867415763255,473.46992808665254,0.0,7.711973416545869,1764.8079891346508,59.18374101083157,0.0,0.0,0.0,0,18.217262272887655,3245.5137301121067,267.2526570677411,4.230296423939619,3245.5137301121067,4.230296423939619,900000.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0.0,0,1,900000.0,3675.0000000000005,0,0,0.0,0,0.0,0.8333333333333334,1,1,0,0.0,0.0,1,600000.0,400000.0,0,0.35
2.55,diagnostic,0.823361265725408,0.823361265725408,0.823361265725408,0.823361265725408,19317.29772162726,4.805656495378953,3.6059165230694745,24998.88265097664,50.0,1,2.6721967269501308,24998.827118518577,50.0,1,1,0,2.6721967269501308,24998.827118518577,1,2.567558809222469,1499.9258420993272,50.0,0,40.06807840500355,484.07407476890734,0.0,8.431423634426563,1767.6627527233982,60.50925934611342,0.0,0.0,0.0,0,19.442835331136163,3320.209654388565,273.3579904340216,4.514139452779349,3320.209654388565,4.514139452779349,900000.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0.0,0,1,900000.0,3750.0,0,0,0.0,0,0.0,0.8500000000000001,1,1,0,0.0,0.0,1,600000.0,400000.0,0,0.35
2.6,diagnostic,0.8728521791504523,0.8728521791504523,0.8728521791504523,0.8728521791504523,19761.88786292074,5.10483984749753,3.870894561983255,24998.93112130922,50.0,1,2.567558809222469,24998.88265097664,50.0,1,1,0,2.567558809222469,24998.88265097664,1,2.4784378394847555,1499.9296271111145,50.0,0,38.86307362147416,494.7075718608695,0.0,9.190595683739254,1770.283776143412,61.83844648260869,0.0,0.0,0.0,0,20.700254567166635,3394.870925094009,279.4802973755477,4.805656495378953,3394.870925094009,4.805656495378953,900000.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0.0,0,1,900000.0,3825.0000000000005,0,0,0.0,0,0.0,0.8666666666666667,1,1,0,0.0,0.0,1,600000.0,400000.0,0,0.35
2.65,diagnostic,0.923577872304512,0.923577872304512,0.923577872304512,0.923577872304512,20206.271746159542,5.4116835107328045,4.143615472081363,24998.97297647631,50.0,1,2.4784378394847555,24998.93112130922,50.0,1,1,0,2.4784378394847555,24998.93112130922,1,2.403901461122113,1499.9329590585983,50.0,0,37.88009640457959,505.3703815261894,0.0,9.99054421856622,1772.6904935636276,63.17129769077368,0.0,0.0,0.0,0,21.989362632225085,3469.5053244292585,285.61954978401917,5.10483984749753,3469.5053244292585,5.10483984749753,900000.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0.0,0,1,900000.0,3900.0,0,0,0.0,0,0.0,0.8833333333333333,1,1,0,0.0,0.0,1,600000.0,400000.0,0,0.35
2.7,diagnostic,0.9755377559654498,0.9755377559654498,0.9755377559654498,0.9755377559654498,20650.495691002947,5.726182808287975,4.424056916160806,24999.008624864207,50.0,1,2.403901461122113,24998.97297647631,50.0,1,1,0,2.403901461122113,24998.97297647631,1,2.343098746675026,1499.9358672785531,50.0,0,37.106599991084465,516.0624743368345,0.0,10.832325372177031,1774.9006733573622,64.50780929210431,0.0,0.0,0.0,0,23.310007081083604,3544.1188872507764,291.77572581460936,5.4116835107328045,3544.1188872507764,5.4116835107328045,900000.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0.0,0,1,900000.0,3975.0,0,0,0.0,0,0.0,0.9,1,1,0,0.0,0.0,1,600000.0,400000.0,0,0.35
2.75,diagnostic,1.02873136873613,1.02873136873613,1.02873136873613,1.02873136873613,21094.59561691662,6.048334086985789,4.712201323935648,24999.03843941555,50.0,1,2.343098746675026,24999.008624864207,50.0,1,1,0,2.343098746675026,24999.008624864207,1,2.295253607695946,1499.9383785885786,50.0,0,36.53114969868281,526.7838273805959,0.0,11.716996060771919,1776.9305687201966,65.84797842257449,0.0,0.0,0.0,0,24.6620391757847,3618.7162934194535,297.94880847703575,5.726182808287975,3618.7162934194535,5.726182808287975,900000.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0.0,0,1,900000.0,4050.0,0,0,0.0,0,0.0,0.9166666666666666,1,1,0,0.0,0.0,1,600000.0,400000.0,0,0.35
2.8,diagnostic,1.0831583481346407,1.0831583481346407,1.0831583481346407,1.0831583481346407,21538.599378432587,6.378134486164005,5.008034886852182,24999.06276050133,50.0,1,2.295253607695946,24999.03843941555,50.0,1,1,0,2.295253607695946,24999.03843941555,1,2.259658744248421,1499.9405174918525,50.0,0,36.14333309711737,537.5344227934256,0.0,12.645613451061001,1778.7950534193974,67.1918028491782,0.0,0.0,0.0,0,26.045313031293627,3693.301172051759,304.1387845429284,6.048334086985789,3693.301172051759,6.048334086985789,900000.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0.0,0,1,900000.0,4125.0,0,0,0.0,0,0.0,0.9333333333333335,1,1,0,0.0,0.0,1,600000.0,400000.0,0,0.35
2.85,diagnostic,1.1388184081713695,1.1388184081713695,1.1388184081713695,1.1388184081713695,21982.528576052067,6.715581758434773,5.311546759232496,24999.08189855692,50.0,1,2.259658744248421,24999.06276050133,50.0,1,1,0,2.259658744248421,24999.06276050133,1,2.235670088481487,1499.942306364933,50.0,0,35.933677496952406,548.3142466212145,0.0,13.619234554957595,1780.5077443392493,68.53928082765181,0.0,0.0,0.0,0,27.459685008396487,3767.8763374546133,310.3456436984744,6.378134486164005,3767.8763374546133,6.378134486164005,900000.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0.0,0,1,900000.0,4200.000000000001,0,0,0.0,0,0.0,0.9500000000000001,1,1,0,0.0,0.0,1,600000.0,400000.0,0,0.35
2.9,diagnostic,1.1957113219563755,1.1957113219563755,1.1957113219563755,1.1957113219563755,22426.39996052986,7.060674130662491,5.622728425062163,24999.0961365023,50.0,1,2.235670088481487,24999.08189855692,50.0,1,1,0,2.235670088481487,24999.08189855692,1,2.222701700842417,1499.9437656300797,50.0,0,35.89357414597717,559.1232879370377,0.0,14.638915922990982,1782.0811122702157,69.89041099212972,0.0,0.0,0.0,0,28.905013284538477,3842.4439720836663,316.56937788726503,6.715581758434773,3842.4439720836663,6.715581758434773,900000.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0.0,0,1,900000.0,4275.0,0,0,0.0,0,0.0,0.9666666666666667,1,1,0,0.0,0.0,1,600000.0,400000.0,0,0.35
2.95,diagnostic,1.2538369082075707,1.2538369082075707,1.2538369082075707,1.2538369082075707,22870.22652184198,7.4134101961295285,5.941573197226161,24999.105731964606,50.0,1,2.222701700842417,24999.0961365023,50.0,1,1,0,2.222701700842417,24999.0961365023,1,2.220221081194464,1499.9449139134151,50.0,0,36.01520857704324,569.9615381565059,0.0,15.70571341450175,1783.526582206043,71.24519226956323,0.0,0.0,0.0,0,30.381157552049757,3917.005768420285,322.8099808006374,7.060674130662491,3917.005768420285,7.060674130662491,900000.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0.0,0,1,900000.0,4350.0,0,0,0.0,0,0.0,0.9833333333333334,1,1,0,0.0,0.0,1,600000.0,400000.0,0,0.35
3.0,diagnostic,1.313195020783825,1.313195020783825,1.313195020783825,1.313195020783825,23314.018333637538,7.7737888308869385,6.268075822284601,24999.110919319664,50.0,1,2.220221081194464,24999.105731964606,50.0,1,1,0,2.220221081194464,24999.105731964606,1,2.2277448604356644,1499.9457681901379,50.0,0,36.291496599629276,580.82899050674,0.0,16.82068202767606,1784.8546242561397,72.6036238133425,0.0,0.0,0.0,0,31.88797880703071,3991.563038991615,329.06744748239186,7.4134101961295285,3991.563038991615,7.4134101961295285,900000.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0.0,0,1,900000.0,4425.0,0,0,0.0,0,0.0,1.0,1,1,0,0.0,0.0,1,600000.0,400000.0,0,0.35
3.05,diagnostic,1.3737855405637829,1.3737855405637829,1.3737855405637829,1.3737855405637829,23757.783208078094,8.141809128859716,6.602232169095752,24999.11191156752,50.0,1,2.2277448604356644,24999.110919319664,50.0,1,1,0,2.2277448604356644,24999.110919319664,1,2.2448348412141823,1499.9463439178762,50.0,0,36.71602547121199,591.7256396144744,0.0,17.984875776325655,1786.0748361463254,73.9657049518093,0.0,0.0,0.0,0,33.42533920232744,4066.116801686838,335.3417740222049,7.7737888308869385,4066.116801686838,7.7737888308869385,900000.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0.0,0,1,900000.0,4500.0,0,0,0.0,0,0.0,1.0,1,1,0,0.0,0.0,1,600000.0,400000.0,0,0.35
3.1,diagnostic,1.4356083691436905,1.4356083691436905,1.4356083691436905,1.4356083691436905,24201.527203640057,8.517470351495454,6.944038983879619,24999.108902055825,50.0,1,2.2448348412141823,24999.11191156752,50.0,1,1,0,2.2448348412141823,24999.11191156752,1,2.271094359044041,1499.9466551591797,50.0,0,37.28299982413895,602.6514811865405,0.0,19.199347603283847,1787.1960181656254,75.33143514831757,0.0,0.0,0.0,0,34.99310194546879,4140.667845916592,341.6329573178203,8.141809128859716,4140.667845916592,8.141809128859716,900000.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0.0,0,1,900000.0,4500.0,0,0,0.0,0,0.0,1.0,1,1,0,0.0,0.0,1,600000.0,400000.0,0,0.35
3.15,diagnostic,1.4986634239457957,1.4986634239457957,1.4986634239457957,1.4986634239457957,24645.255018895557,8.900771888690882,7.293493697809476,24999.102066063515,50.0,1,2.271094359044041,24999.108902055825,50.0,1,1,0,2.271094359044041,24999.108902055825,1,2.306164937575605,1499.9467146940513,50.0,0,37.98719195961848,604.057215176473,0.0,20.465149322564486,1788.2262413172186,75.50715189705913,0.0,0.0,0.0,0,36.59113122786648,4215.216783917021,347.9409948905759,8.517470351495454,4215.216783917021,8.517470351495454,900000.0,0.0,1,0.0,0.0,0.0,52.84942596585172,0.0,1,1,1,0,1,0,0.0,0,1,900000.0,4500.0,0,0,0.0,0,0.0,1.0,1,1,0,0.0,0.0,1,600000.0,400000.0,0,0.35
